Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C185 Postcode 2011 to Local Government Area 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 27 June 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,LGA_CODE_2011,LGA_NAME_2011,RATIO,PERCENTAGE,,,,,,,
6083,6083,56090,Mundaring (S),0.0074278,0.7427774,,,,,,,
6083,6083,58050,Swan (C),0.7517542,75.1754188,,,,,,,
6083,6083,58330,Toodyay (S),0.240818,24.0818038,,,,,,,
6084,6084,51680,Chittering (S),0.3351087,33.5108723,,,,,,,
6084,6084,58050,Swan (C),0.6648913,66.4891272,,,,,,,
6090,6090,58050,Swan (C),1.0,100.0,,,,,,,
6100,6100,50490,Belmont (C),0.0022493,0.2249341,,,,,,,
6100,6100,58510,Victoria Park (T),0.9977507,99.7750659,,,,,,,
6101,6101,50490,Belmont (C),0.0038788,0.3878799,,,,,,,
6101,6101,58510,Victoria Park (T),0.9961212,99.6121201,,,,,,,
6102,6102,51330,Canning (C),0.7258708,72.5870832,,,,,,,
6102,6102,58510,Victoria Park (T),0.2741292,27.4129168,,,,,,,
6103,6103,50490,Belmont (C),1.0,99.9999985,,,,,,,
6104,6104,50490,Belmont (C),1.0,100.0,,,,,,,
6105,6105,50490,Belmont (C),0.9985721,99.8572143,,,,,,,
6105,6105,54200,Kalamunda (S),0.0014274,0.1427414,,,,,,,
6106,6106,51330,Canning (C),0.9440602,94.4060157,,,,,,,
6106,6106,58510,Victoria Park (T),0.0559398,5.5939843,,,,,,,
6107,6107,51330,Canning (C),0.560272,56.0272005,,,,,,,
6107,6107,53780,Gosnells (C),0.3275644,32.7564392,,,,,,,
6107,6107,54200,Kalamunda (S),0.1121636,11.2163603,,,,,,,
6108,6108,53780,Gosnells (C),1.0,100.0,,,,,,,
6109,6109,53780,Gosnells (C),1.0,100.0,,,,,,,
6110,6110,53780,Gosnells (C),1.0,100.0,,,,,,,
6111,6111,50210,Armadale (C),0.9994478,99.9447781,,,,,,,
6111,6111,54200,Kalamunda (S),0.0005455,0.0545533,,,,,,,
6112,6112,50210,Armadale (C),0.9993904,99.9390434,,,,,,,
6112,6112,53780,Gosnells (C),0.0006096,0.0609566,,,,,,,
6121,6121,57700,Serpentine-Jarrahdale (S),1.0,100.0,,,,,,,
6122,6122,57700,Serpentine-Jarrahdale (S),1.0,99.9999997,,,,,,,
6123,6123,57700,Serpentine-Jarrahdale (S),1.0,100.0,,,,,,,
6124,6124,57700,Serpentine-Jarrahdale (S),1.0,100.0,,,,,,,
6125,6125,57700,Serpentine-Jarrahdale (S),1.0,100.0,,,,,,,
6126,6126,56230,Murray (S),0.1109096,11.0909583,,,,,,,
6126,6126,57700,Serpentine-Jarrahdale (S),0.8890904,88.9090417,,,,,,,
6147,6147,51330,Canning (C),0.6269172,62.6917233,,,,,,,
6147,6147,53780,Gosnells (C),0.3730828,37.3082767,,,,,,,
6148,6148,51330,Canning (C),1.0,100.0,,,,,,,
6149,6149,51330,Canning (C),0.0265362,2.6536156,,,,,,,
6149,6149,51820,Cockburn (C),0.1153832,11.5383197,,,,,,,
6149,6149,55320,Melville (C),0.8580806,85.8080647,,,,,,,
6150,6150,55320,Melville (C),1.0,100.0,,,,,,,
6151,6151,57840,South Perth (C),0.9951299,99.5129912,,,,,,,
6151,6151,58510,Victoria Park (T),0.0048701,0.4870088,,,,,,,
6152,6152,57840,South Perth (C),1.0,100.0,,,,,,,
6153,6153,55320,Melville (C),1.0,100.0,,,,,,,
6154,6154,55320,Melville (C),1.0,100.0,,,,,,,
6155,6155,51330,Canning (C),0.5743631,57.4363112,,,,,,,
6155,6155,53780,Gosnells (C),0.4256369,42.5636888,,,,,,,
6156,6156,55320,Melville (C),1.0,100.0,,,,,,,
6157,6157,53150,East Fremantle (T),0.0028418,0.2841824,,,,,,,
6157,6157,55320,Melville (C),0.9971582,99.7158176,,,,,,,
6158,6158,53150,East Fremantle (T),1.0,100.0,,,,,,,
6159,6159,53430,Fremantle (C),1.0,100.0,,,,,,,
6160,6160,53430,Fremantle (C),1.0,100.0,,,,,,,
6161,6161,51820,Cockburn (C),1.0,100.0,,,,,,,
6162,6162,53430,Fremantle (C),1.0,100.0,,,,,,,
6163,6163,51820,Cockburn (C),0.6844633,68.4463346,,,,,,,
6163,6163,53430,Fremantle (C),0.1253921,12.5392119,,,,,,,
6163,6163,55320,Melville (C),0.1901445,19.0144535,,,,,,,
6164,6164,51820,Cockburn (C),1.0,100.0,,,,,,,
6165,6165,54830,Kwinana (T),1.0,100.0,,,,,,,
6166,6166,51820,Cockburn (C),1.0,100.0,,,,,,,
6167,6167,54830,Kwinana (T),1.0,99.9999987,,,,,,,
6168,6168,57490,Rockingham (C),1.0,99.9999991,,,,,,,
6169,6169,57490,Rockingham (C),1.0,100.0,,,,,,,
6170,6170,54830,Kwinana (T),1.0,100.0,,,,,,,
6171,6171,57490,Rockingham (C),1.0,99.9999999,,,,,,,
6172,6172,57490,Rockingham (C),1.0,100.0,,,,,,,
6173,6173,57490,Rockingham (C),1.0,100.0,,,,,,,
6174,6174,57490,Rockingham (C),1.0,100.0,,,,,,,
6175,6175,57490,Rockingham (C),1.0,100.0,,,,,,,
6176,6176,57490,Rockingham (C),1.0,100.0,,,,,,,
6180,6180,55110,Mandurah (C),0.9986266,99.8626607,,,,,,,
6180,6180,56230,Murray (S),0.0013734,0.1373393,,,,,,,
6181,6181,56230,Murray (S),1.0,100.0,,,,,,,
6182,6182,56230,Murray (S),0.884368,88.436796,,,,,,,
6182,6182,57490,Rockingham (C),0.0578347,5.7834693,,,,,,,
6182,6182,57700,Serpentine-Jarrahdale (S),0.0577973,5.7797347,,,,,,,
6207,6207,56230,Murray (S),1.0,100.0,,,,,,,
6208,6208,56230,Murray (S),1.0,100.0,,,,,,,
6209,6209,55110,Mandurah (C),0.0050204,0.5020401,,,,,,,
6209,6209,56230,Murray (S),0.9949796,99.4979599,,,,,,,
6210,6210,55110,Mandurah (C),1.0,100.0,,,,,,,
6211,6211,55110,Mandurah (C),0.9999997,99.999968,,,,,,,
6213,6213,50630,Boddington (S),0.0001248,0.0124782,,,,,,,
6213,6213,56230,Murray (S),0.9998752,99.9875218,,,,,,,
6214,6214,56230,Murray (S),0.9974597,99.7459735,,,,,,,
6214,6214,58820,Waroona (S),0.0025403,0.2540265,,,,,,,
6215,6215,53990,Harvey (S),0.0004087,0.040867,,,,,,,
6215,6215,58820,Waroona (S),0.9995913,99.9591324,,,,,,,
6218,6218,53990,Harvey (S),1.0,100.0,,,,,,,
6220,6220,53990,Harvey (S),1.0,99.9999995,,,,,,,
6221,6221,53990,Harvey (S),0.9999915,99.9991499,,,,,,,
6223,6223,53990,Harvey (S),1.0,100.0,,,,,,,
6224,6224,53990,Harvey (S),1.0,100.0,,,,,,,
6225,6225,50770,Boyup Brook (S),0.005939,0.5938955,,,,,,,
6225,6225,51890,Collie (S),0.9679196,96.7919598,,,,,,,
6225,6225,52870,Donnybrook-Balingup (S),0.0179226,1.7922597,,,,,,,
6225,6225,58890,West Arthur (S),0.0082188,0.8218843,,,,,,,
6226,6226,53990,Harvey (S),1.0,100.0,,,,,,,
6227,6227,52660,Dardanup (S),1.0,100.0,,,,,,,
6228,6228,52660,Dardanup (S),1.0,100.0,,,,,,,
6229,6229,51190,Bunbury (C),0.1715206,17.1520647,,,,,,,
6229,6229,52660,Dardanup (S),0.8284794,82.8479353,,,,,,,
6230,6230,51190,Bunbury (C),0.771048,77.1047973,,,,,,,
6230,6230,51400,Capel (S),0.2289297,22.8929749,,,,,,,
6232,6232,52660,Dardanup (S),1.0,100.0,,,,,,,
6233,6233,51190,Bunbury (C),0.0009675,0.0967495,,,,,,,
6233,6233,53990,Harvey (S),0.9990316,99.9031641,,,,,,,
6236,6236,52660,Dardanup (S),0.9999999,99.9999864,,,,,,,
6237,6237,51400,Capel (S),0.9986449,99.8644891,,,,,,,
6237,6237,52660,Dardanup (S),0.0013551,0.1355109,,,,,,,
6239,6239,52870,Donnybrook-Balingup (S),1.0,100.0,,,,,,,
6240,6240,52870,Donnybrook-Balingup (S),1.0,100.0,,,,,,,
6243,6243,50770,Boyup Brook (S),0.9427953,94.279533,,,,,,,
6243,6243,52870,Donnybrook-Balingup (S),0.0572047,5.720467,,,,,,,
6244,6244,50770,Boyup Brook (S),0.984608,98.460802,,,,,,,
6244,6244,58890,West Arthur (S),0.015392,1.539198,,,,,,,
6251,6251,52870,Donnybrook-Balingup (S),1.0,100.0,,,,,,,
6252,6252,52870,Donnybrook-Balingup (S),1.0,100.0,,,,,,,
6253,6253,52870,Donnybrook-Balingup (S),1.0,100.0,,,,,,,
6254,6254,50840,Bridgetown-Greenbushes (S),0.9996744,99.9674363,,,,,,,
6254,6254,52870,Donnybrook-Balingup (S),0.0003256,0.0325637,,,,,,,
6255,6255,50770,Boyup Brook (S),0.0337388,3.3738812,,,,,,,
6255,6255,50840,Bridgetown-Greenbushes (S),0.9662612,96.6261188,,,,,,,
6256,6256,50840,Bridgetown-Greenbushes (S),0.9999999,99.9999934,,,,,,,
6258,6258,55180,Manjimup (S),0.999235,99.9234984,,,,,,,
6258,6258,56300,Nannup (S),0.000765,0.0764981,,,,,,,
6260,6260,55180,Manjimup (S),0.9737808,97.3780828,,,,,,,
6260,6260,56300,Nannup (S),0.0262192,2.6219172,,,,,,,
6262,6262,55180,Manjimup (S),1.0,100.0,,,,,,,
6271,6271,51400,Capel (S),1.0,100.0,,,,,,,
6275,6275,51260,Busselton (S),0.0192621,1.9262108,,,,,,,
6275,6275,52870,Donnybrook-Balingup (S),0.0062881,0.6288065,,,,,,,
6275,6275,56300,Nannup (S),0.974449,97.4449024,,,,,,,
6280,6280,51260,Busselton (S),0.9987276,99.8727559,,,,,,,
6280,6280,51400,Capel (S),0.0012724,0.1272441,,,,,,,
6281,6281,51260,Busselton (S),1.0,100.0,,,,,,,
6282,6282,51260,Busselton (S),1.0,100.0,,,,,,,
6284,6284,50280,Augusta-Margaret River (S),1.0,100.0,,,,,,,
6285,6285,50280,Augusta-Margaret River (S),0.9999997,99.9999738,,,,,,,
6286,6286,50280,Augusta-Margaret River (S),1.0,100.0,,,,,,,
6288,6288,50280,Augusta-Margaret River (S),0.9960165,99.6016453,,,,,,,
6288,6288,56300,Nannup (S),0.0039835,0.3983547,,,,,,,
6290,6290,50280,Augusta-Margaret River (S),1.0,100.0,,,,,,,
6302,6302,50560,Beverley (S),0.0028495,0.2849455,,,,,,,
6302,6302,59370,York (S),0.9971505,99.7150531,,,,,,,
6304,6304,50560,Beverley (S),1.0,100.0,,,,,,,
6306,6306,50910,Brookton (S),0.9322052,93.2205167,,,,,,,
6306,6306,52100,Corrigin (S),0.0677947,6.7794659,,,,,,,
6308,6308,57140,Pingelly (S),0.7208485,72.0848497,,,,,,,
6308,6308,58680,Wandering (S),0.2537399,25.3739877,,,,,,,
6308,6308,59100,Wickepin (S),0.0254116,2.5411612,,,,,,,
6309,6309,52310,Cuballing (S),1.0,100.0,,,,,,,
6311,6311,52310,Cuballing (S),1.0,100.0,,,,,,,
6312,6312,56450,Narrogin (S),0.1302261,13.0226132,,,,,,,
6312,6312,56520,Narrogin (T),0.8649704,86.4970424,,,,,,,
6312,6312,59100,Wickepin (S),0.0048034,0.4803444,,,,,,,
6313,6313,56450,Narrogin (S),1.0,100.0,,,,,,,
6315,6315,53010,Dumbleyung (S),0.0120068,1.2006806,,,,,,,
6315,6315,58610,Wagin (S),0.9239825,92.398251,,,,,,,
6315,6315,58890,West Arthur (S),0.0640107,6.4010684,,,,,,,
6316,6316,58610,Wagin (S),0.0021449,0.214494,,,,,,,
6316,6316,59320,Woodanilling (S),0.9978551,99.785506,,,,,,,
6317,6317,53010,Dumbleyung (S),0.0064148,0.6414794,,,,,,,
6317,6317,54340,Katanning (S),0.9935852,99.3585206,,,,,,,
6318,6318,51080,Broomehill-Tambellup (S),1.0,100.0,,,,,,,
6320,6320,51080,Broomehill-Tambellup (S),0.9999997,99.9999733,,,,,,,
6321,6321,52240,Cranbrook (S),1.0,100.0,,,,,,,
6322,6322,52240,Cranbrook (S),1.0,100.0,,,,,,,
6323,6323,57210,Plantagenet (S),1.0,100.0,,,,,,,
6324,6324,50080,Albany (C),0.0038005,0.3800473,,,,,,,
6324,6324,57210,Plantagenet (S),0.9961995,99.6199507,,,,,,,
6326,6326,57210,Plantagenet (S),1.0,100.0,,,,,,,
6327,6327,50080,Albany (C),1.0,100.0,,,,,,,
6328,6328,50080,Albany (C),1.0,100.0,,,,,,,
6330,6330,50080,Albany (C),1.0,100.0,,,,,,,
6333,6333,52730,Denmark (S),1.0,99.9999986,,,,,,,
6335,6335,53640,Gnowangerup (S),1.0,100.0,,,,,,,
6336,6336,53640,Gnowangerup (S),0.7929941,79.2994077,,,,,,,
6336,6336,54130,Jerramungup (S),0.2070059,20.7005923,,,,,,,
6337,6337,54130,Jerramungup (S),0.9929199,99.2919913,,,,,,,
6337,6337,57420,Ravensthorpe (S),0.0070801,0.7080087,,,,,,,
6338,6338,50080,Albany (C),0.0012871,0.1287146,,,,,,,
6338,6338,53640,Gnowangerup (S),0.3694992,36.9499232,,,,,,,
6338,6338,54130,Jerramungup (S),0.6292002,62.9200241,,,,,,,
6341,6341,54480,Kent (S),1.0,100.0,,,,,,,
6343,6343,54480,Kent (S),0.9999997,99.9999726,,,,,,,
6346,6346,54130,Jerramungup (S),0.0040672,0.4067191,,,,,,,
6346,6346,57420,Ravensthorpe (S),0.9959328,99.5932809,,,,,,,
6348,6348,57420,Ravensthorpe (S),1.0,100.0,,,,,,,
6350,6350,53010,Dumbleyung (S),1.0,100.0,,,,,,,
6351,6351,53010,Dumbleyung (S),1.0,100.0,,,,,,,
6352,6352,53010,Dumbleyung (S),1.0,100.0,,,,,,,
6353,6353,53010,Dumbleyung (S),0.0485881,4.8588127,,,,,,,
6353,6353,54900,Lake Grace (S),0.9514119,95.1411873,,,,,,,
6355,6355,54760,Kulin (S),0.1373818,13.7381828,,,,,,,
6355,6355,54900,Lake Grace (S),0.8626181,86.2618127,,,,,,,
6356,6356,54900,Lake Grace (S),0.9974527,99.7452717,,,,,,,
6356,6356,57420,Ravensthorpe (S),0.0025473,0.2547283,,,,,,,
6357,6357,54760,Kulin (S),1.0,100.0,,,,,,,
6358,6358,54620,Kondinin (S),1.0,100.0,,,,,,,
6359,6359,54620,Kondinin (S),1.0,100.0,,,,,,,
6361,6361,59100,Wickepin (S),0.9999998,99.9999805,,,,,,,
6363,6363,54760,Kulin (S),0.9812735,98.1273521,,,,,,,
6363,6363,54900,Lake Grace (S),0.0078707,0.7870674,,,,,,,
6363,6363,59100,Wickepin (S),0.0108555,1.085552,,,,,,,
6365,6365,54760,Kulin (S),1.0,100.0,,,,,,,
6367,6367,54620,Kondinin (S),1.0,100.0,,,,,,,
6368,6368,56370,Narembeen (S),1.0,100.0,,,,,,,
6369,6369,56370,Narembeen (S),1.0,100.0,,,,,,,
6370,6370,59100,Wickepin (S),1.0,100.0,,,,,,,
6372,6372,59100,Wickepin (S),1.0,100.0,,,,,,,
6373,6373,52100,Corrigin (S),1.0,100.0,,,,,,,
6375,6375,52100,Corrigin (S),1.0,100.0,,,,,,,
6383,6383,57350,Quairading (S),1.0,100.0,,,,,,,
6384,6384,57350,Quairading (S),1.0,100.0,,,,,,,
6385,6385,51120,Bruce Rock (S),1.0,100.0,,,,,,,
6386,6386,51120,Bruce Rock (S),1.0,100.0,,,,,,,
6390,6390,50630,Boddington (S),0.9869962,98.6996206,,,,,,,
6390,6390,58680,Wandering (S),0.0130038,1.3003794,,,,,,,
6391,6391,50630,Boddington (S),0.0582591,5.825911,,,,,,,
6391,6391,56450,Narrogin (S),0.0018044,0.180443,,,,,,,
6391,6391,59170,Williams (S),0.9399365,93.993646,,,,,,,
6392,6392,58890,West Arthur (S),0.9208923,92.0892289,,,,,,,
6392,6392,59170,Williams (S),0.0791077,7.9107711,,,,,,,
6393,6393,58890,West Arthur (S),1.0,100.0,,,,,,,
6394,6394,54550,Kojonup (S),0.764159,76.4159044,,,,,,,
6394,6394,58890,West Arthur (S),0.121739,12.1739028,,,,,,,
6394,6394,59320,Woodanilling (S),0.1141019,11.4101927,,,,,,,
6395,6395,50770,Boyup Brook (S),0.0003299,0.0329898,,,,,,,
6395,6395,54550,Kojonup (S),0.9996701,99.9670102,,,,,,,
6396,6396,52240,Cranbrook (S),1.0,100.0,,,,,,,
6397,6397,57210,Plantagenet (S),1.0,100.0,,,,,,,
6398,6398,55180,Manjimup (S),1.0,100.0,,,,,,,
6401,6401,53710,Goomalling (S),0.0209734,2.0973403,,,,,,,
6401,6401,56730,Northam (S),0.9790266,97.9026597,,,,,,,
6403,6403,56730,Northam (S),1.0,100.0,,,,,,,
6405,6405,52450,Cunderdin (S),1.0,100.0,,,,,,,
6407,6407,52450,Cunderdin (S),1.0,100.0,,,,,,,
6409,6409,58190,Tammin (S),1.0,100.0,,,,,,,
6410,6410,54410,Kellerberrin (S),1.0,100.0,,,,,,,
6411,6411,54410,Kellerberrin (S),1.0,100.0,,,,,,,
6412,6412,54410,Kellerberrin (S),1.0,100.0,,,,,,,
6413,6413,55460,Merredin (S),1.0,100.0,,,,,,,
6414,6414,55460,Merredin (S),1.0,100.0,,,,,,,
6415,6415,55460,Merredin (S),1.0,100.0,,,,,,,
6418,6418,51120,Bruce Rock (S),1.0,100.0,,,,,,,
6419,6419,51120,Bruce Rock (S),1.0,100.0,,,,,,,
6420,6420,55460,Merredin (S),0.4537884,45.3788433,,,,,,,
6420,6420,56370,Narembeen (S),0.5462116,54.6211567,,,,,,,
6421,6421,55460,Merredin (S),0.9702244,97.0224366,,,,,,,
6421,6421,59030,Westonia (S),0.0297756,2.9775634,,,,,,,
6422,6422,59030,Westonia (S),1.0,100.0,,,,,,,
6423,6423,59030,Westonia (S),0.9956987,99.5698717,,,,,,,
6423,6423,59360,Yilgarn (S),0.0043013,0.4301283,,,,,,,
6424,6424,59030,Westonia (S),0.0043356,0.4335578,,,,,,,
6424,6424,59360,Yilgarn (S),0.9956644,99.5664422,,,,,,,
6425,6425,59360,Yilgarn (S),1.0,100.0,,,,,,,
6426,6426,59360,Yilgarn (S),1.0,100.0,,,,,,,
6427,6427,59360,Yilgarn (S),1.0,100.0,,,,,,,
6428,6428,51120,Bruce Rock (S),1.0,100.0,,,,,,,
6429,6429,51960,Coolgardie (S),0.999955,99.9954994,,,,,,,
6430,6430,54280,Kalgoorlie/Boulder (C),1.0,100.0,,,,,,,
6431,6431,54280,Kalgoorlie/Boulder (C),0.1094985,10.9498537,,,,,,,
6431,6431,55390,Menzies (S),0.3068434,30.6843373,,,,,,,
6431,6431,56620,Ngaanyatjarraku (S),0.5836581,58.365809,,,,,,,
6432,6432,54280,Kalgoorlie/Boulder (C),1.0,100.0,,,,,,,
6434,6434,54280,Kalgoorlie/Boulder (C),0.9999996,99.9999557,,,,,,,
6436,6436,55390,Menzies (S),0.9972321,99.7232124,,,,,,,
6436,6436,57630,Sandstone (S),0.0027679,0.2767876,,,,,,,
6437,6437,55040,Leonora (S),1.0,100.0,,,,,,,
6438,6438,55040,Leonora (S),1.0,100.0,,,,,,,
6440,6440,54970,Laverton (S),1.0,100.0,,,,,,,
6442,6442,51960,Coolgardie (S),1.0,100.0,,,,,,,
6443,6443,51960,Coolgardie (S),0.1596707,15.9670657,,,,,,,
6443,6443,53080,Dundas (S),0.8403292,84.0329162,,,,,,,
6445,6445,53290,Esperance (S),1.0,100.0,,,,,,,
6446,6446,53290,Esperance (S),1.0,100.0,,,,,,,
6447,6447,53290,Esperance (S),1.0,100.0,,,,,,,
6448,6448,53290,Esperance (S),1.0,100.0,,,,,,,
6450,6450,53290,Esperance (S),0.9904174,99.0417405,,,,,,,
6450,6450,57420,Ravensthorpe (S),0.0095826,0.9582595,,,,,,,
6452,6452,53290,Esperance (S),1.0,100.0,,,,,,,
6460,6460,53710,Goomalling (S),1.0,100.0,,,,,,,
6461,6461,52940,Dowerin (S),1.0,100.0,,,,,,,
6462,6462,52940,Dowerin (S),0.9999996,99.9999616,,,,,,,
6463,6463,59330,Wyalkatchem (S),1.0,100.0,,,,,,,
6465,6465,52940,Dowerin (S),1.0,100.0,,,,,,,
6466,6466,59310,Wongan-Ballidu (S),1.0,100.0,,,,,,,
6467,6467,59310,Wongan-Ballidu (S),1.0,100.0,,,,,,,
6468,6468,52520,Dalwallinu (S),1.0,100.0,,,,,,,
6470,6470,54690,Koorda (S),1.0,100.0,,,,,,,
6472,6472,55880,Mount Marshall (S),1.0,100.0,,,,,,,
6473,6473,55880,Mount Marshall (S),0.5144184,51.4418383,,,,,,,
6473,6473,55950,Mukinbudin (S),0.4855816,48.5581617,,,,,,,
6475,6475,54690,Koorda (S),1.0,100.0,,,,,,,
6476,6476,55880,Mount Marshall (S),1.0,100.0,,,,,,,
6477,6477,55880,Mount Marshall (S),1.0,100.0,,,,,,,
6479,6479,55950,Mukinbudin (S),0.9999876,99.9987633,,,,,,,
6480,6480,55460,Merredin (S),1.0,100.0,,,,,,,
6484,6484,59360,Yilgarn (S),0.9999992,99.9999192,,,,,,,
6485,6485,59330,Wyalkatchem (S),0.9999999,99.9999943,,,,,,,
6487,6487,58400,Trayning (S),1.0,100.0,,,,,,,
6488,6488,58400,Trayning (S),1.0,100.0,,,,,,,
6489,6489,58400,Trayning (S),1.0,100.0,,,,,,,
6490,6490,56860,Nungarin (S),1.0,100.0,,,,,,,
6501,6501,51680,Chittering (S),1.0,100.0,,,,,,,
6502,6502,51680,Chittering (S),0.998144,99.8143992,,,,,,,
6502,6502,58330,Toodyay (S),0.001856,0.1856008,,,,,,,
6503,6503,51680,Chittering (S),0.0004923,0.0492261,,,,,,,
6503,6503,53570,Gingin (S),0.9995077,99.9507739,,,,,,,
6504,6504,51680,Chittering (S),1.0,100.0,,,,,,,
6505,6505,51680,Chittering (S),1.0,100.0,,,,,,,
6506,6506,51680,Chittering (S),0.0135394,1.3539397,,,,,,,
6506,6506,58540,Victoria Plains (S),0.9864606,98.6460603,,,,,,,
6507,6507,52590,Dandaragan (S),0.9994133,99.9413317,,,,,,,
6507,6507,53570,Gingin (S),0.0005867,0.0586683,,,,,,,
6509,6509,58540,Victoria Plains (S),1.0,100.0,,,,,,,
6510,6510,55600,Moora (S),0.9795212,97.9521159,,,,,,,
6510,6510,58540,Victoria Plains (S),0.0204788,2.0478841,,,,,,,
6511,6511,52590,Dandaragan (S),1.0,100.0,,,,,,,
6512,6512,55600,Moora (S),1.0,100.0,,,,,,,
6513,6513,52030,Coorow (S),0.1837172,18.3717167,,,,,,,
6513,6513,55600,Moora (S),0.8162827,81.6282721,,,,,,,
6514,6514,52030,Coorow (S),1.0,100.0,,,,,,,
6515,6515,52030,Coorow (S),1.0,100.0,,,,,,,
6516,6516,52590,Dandaragan (S),0.9999999,99.9999897,,,,,,,
6517,6517,51470,Carnamah (S),1.0,100.0,,,,,,,
6518,6518,51470,Carnamah (S),0.6919924,69.1992366,,,,,,,
6518,6518,52030,Coorow (S),0.3080076,30.8007634,,,,,,,
6519,6519,58260,Three Springs (S),0.9999999,99.9999901,,,,,,,
6521,6521,52590,Dandaragan (S),1.0,100.0,,,,,,,
6522,6522,55530,Mingenew (S),1.0,100.0,,,,,,,
6525,6525,54060,Irwin (S),1.0,100.0,,,,,,,
6528,6528,53520,Geraldton-Greenough (C),1.0,100.0,,,,,,,
6530,6530,51610,Chapman Valley (S),0.0046601,0.4660079,,,,,,,
6530,6530,53520,Geraldton-Greenough (C),0.9953399,99.5339921,,,,,,,
6532,6532,51610,Chapman Valley (S),0.1830273,18.3027269,,,,,,,
6532,6532,53520,Geraldton-Greenough (C),0.7559054,75.5905368,,,,,,,
6532,6532,56790,Northampton (S),0.0336184,3.3618413,,,,,,,
6532,6532,57770,Shark Bay (S),0.0273653,2.7365292,,,,,,,
6535,6535,56790,Northampton (S),1.0,100.0,,,,,,,
6536,6536,56790,Northampton (S),1.0,100.0,,,,,,,
6537,6537,57770,Shark Bay (S),1.0,100.0,,,,,,,
6556,6556,56090,Mundaring (S),1.0,100.0,,,,,,,
6558,6558,56090,Mundaring (S),0.9983566,99.8356621,,,,,,,
6558,6558,56730,Northam (S),0.0016434,0.1643379,,,,,,,
6560,6560,56090,Mundaring (S),0.0076571,0.7657066,,,,,,,
6560,6560,56730,Northam (S),0.9923429,99.2342934,,,,,,,
6562,6562,56730,Northam (S),1.0,100.0,,,,,,,
6564,6564,56730,Northam (S),1.0,100.0,,,,,,,
6566,6566,56730,Northam (S),0.012676,1.2676042,,,,,,,
6566,6566,58330,Toodyay (S),0.9794015,97.9401511,,,,,,,
6566,6566,58540,Victoria Plains (S),0.0079224,0.7922447,,,,,,,
6567,6567,58330,Toodyay (S),1.0,100.0,,,,,,,
6568,6568,58330,Toodyay (S),0.1880823,18.808227,,,,,,,
6568,6568,58540,Victoria Plains (S),0.8119177,81.191773,,,,,,,
6569,6569,58540,Victoria Plains (S),1.0,100.0,,,,,,,
6571,6571,58540,Victoria Plains (S),1.0,100.0,,,,,,,
6572,6572,58540,Victoria Plains (S),1.0,100.0,,,,,,,
6574,6574,55600,Moora (S),1.0,100.0,,,,,,,
6575,6575,55600,Moora (S),1.0,100.0,,,,,,,
6603,6603,53710,Goomalling (S),0.0621294,6.2129435,,,,,,,
6603,6603,58540,Victoria Plains (S),0.0020039,0.2003938,,,,,,,
6603,6603,59310,Wongan-Ballidu (S),0.9358666,93.5866627,,,,,,,
6605,6605,59310,Wongan-Ballidu (S),1.0,100.0,,,,,,,
6606,6606,59310,Wongan-Ballidu (S),1.0,100.0,,,,,,,
6608,6608,52520,Dalwallinu (S),1.0,100.0,,,,,,,
6609,6609,52520,Dalwallinu (S),1.0,100.0,,,,,,,
6612,6612,52520,Dalwallinu (S),0.3521325,35.213246,,,,,,,
6612,6612,59350,Yalgoo (S),0.6478675,64.786754,,,,,,,
6613,6613,52520,Dalwallinu (S),1.0,100.0,,,,,,,
6614,6614,57000,Perenjori (S),1.0,100.0,,,,,,,
6616,6616,57000,Perenjori (S),1.0,100.0,,,,,,,
6620,6620,57000,Perenjori (S),1.0,100.0,,,,,,,
6623,6623,55670,Morawa (S),0.8510987,85.1098703,,,,,,,
6623,6623,57000,Perenjori (S),0.1489013,14.8901297,,,,,,,
6625,6625,55670,Morawa (S),1.0,100.0,,,,,,,
6627,6627,55670,Morawa (S),1.0,100.0,,,,,,,
6628,6628,56020,Mullewa (S),1.0,100.0,,,,,,,
6630,6630,56020,Mullewa (S),0.9085995,90.8599484,,,,,,,
6630,6630,56160,Murchison (S),0.0914005,9.1400516,,,,,,,
6631,6631,56020,Mullewa (S),1.0,100.0,,,,,,,
6632,6632,56020,Mullewa (S),1.0,100.0,,,,,,,
6635,6635,55670,Morawa (S),0.0060567,0.6056658,,,,,,,
6635,6635,56160,Murchison (S),0.2402973,24.0297262,,,,,,,
6635,6635,59350,Yalgoo (S),0.7536461,75.364608,,,,,,,
6638,6638,55810,Mount Magnet (S),1.0,100.0,,,,,,,
6639,6639,57630,Sandstone (S),1.0,100.0,,,,,,,
6640,6640,52380,Cue (S),0.9947795,99.4779455,,,,,,,
6640,6640,55810,Mount Magnet (S),0.0016118,0.1611832,,,,,,,
6640,6640,56160,Murchison (S),0.0036087,0.3608713,,,,,,,
6642,6642,55250,Meekatharra (S),1.0,100.0,,,,,,,
6646,6646,59250,Wiluna (S),1.0,100.0,,,,,,,
6701,6701,51540,Carnarvon (S),0.9970246,99.702461,,,,,,,
6701,6701,53360,Exmouth (S),0.0029282,0.2928162,,,,,,,
6705,6705,58470,Upper Gascoyne (S),1.0,100.0,,,,,,,
